ID,FECHA,GESTION,MES,DIA,TIPO_DE_ENTIDAD,EXPRESADO,ENTIDIDAD,COEFICIENTE_DE_ADECUACION_PATRIMONIAL
2016630BANCOS_MULTIPLESBSO,42551,2016,6,30,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BSO,0.1298
2016630BANCOS_MULTIPLESBNA,42551,2016,6,30,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BNA,0.6138
2016630BANCOS_MULTIPLESBDB,42551,2016,6,30,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BDB,0.4044
2016630BANCOS_MULTIPLESBIE,42551,2016,6,30,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BIE,0.1309
2016630BANCOS_MULTIPLESBFO,42551,2016,6,30,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BFO,0.1157
2016630BANCOS_MULTIPLESBFS,42551,2016,6,30,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BFS,0.1183
2016630BANCOS_MULTIPLESBPR,42551,2016,6,30,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BPR,0.115
2016630BANCOS_MULTIPLESTOTAL_SISTEMA,42551,2016,6,30,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,TOTAL SISTEMA,0.1239
2016630BANCOS_PYMEPLA,42551,2016,6,30,BANCOS_PYME,EXPRESADO EN PORCENTAJE,PLA,0.1462
2016630BANCOS_PYMEPEF,42551,2016,6,30,BANCOS_PYME,EXPRESADO EN PORCENTAJE,PEF,0.1152
2016630BANCOS_PYMEPCO,42551,2016,6,30,BANCOS_PYME,EXPRESADO EN PORCENTAJE,PCO,0.1245
2016630BANCOS_PYMETOTAL_SISTEMA,42551,2016,6,30,BANCOS_PYME,EXPRESADO EN PORCENTAJE,TOTAL SISTEMA,0.1332
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOCJN,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CJN,0.1883
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOCSM,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CSM,0.1284
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOCFA,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CFA,0.2072
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOCME,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CME,0.111
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOCSP,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CSP,0.4051
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOCLY,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CLY,0.3881
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOCCA,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CCA,0.2067
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOCSA,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CSA,0.284
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOCPX,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CPX,0.2138
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOCIH,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CIH,0.2837
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOCQC,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CQC,0.2139
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOCJP,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CJP,0.2301
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOCTR,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CTR,0.2008
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOCCM,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CCM,0.1821
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOCSR,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CSR,0.1453
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOCST,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CST,0.2059
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOCCR,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CCR,0.2356
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOCMG,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CMG,0.4054
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOCMM,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CMM,0.1661
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOCEC,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CEC,0.2348
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOCCP,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CCP,0.197
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOCAS,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CAS,0.1667
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOCJB,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CJB,0.2685
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOCMR,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CMR,0.1694
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOCJO,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CJO,0.1602
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOCCB,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CCB,0.1718
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOCCF,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CCF,0.15
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOCPG,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CPG,0.1678
2016630COPERATIVAS_DE_AHORRO_Y_CREDITOTOTAL_SISTEMA,42551,2016,6,30,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,TOTAL SISTEMA,0.1963
2016630ENTIDADES_FINANCIERAS_DE_VIVIENDAVL1,42551,2016,6,30,ENTIDADES_FINANCIERAS_DE_VIVIENDA,EXPRESADO EN PORCENTAJE,VL1,0.5263
2016630ENTIDADES_FINANCIERAS_DE_VIVIENDAVPR,42551,2016,6,30,ENTIDADES_FINANCIERAS_DE_VIVIENDA,EXPRESADO EN PORCENTAJE,VPR,0.2127
2016630ENTIDADES_FINANCIERAS_DE_VIVIENDAVPG,42551,2016,6,30,ENTIDADES_FINANCIERAS_DE_VIVIENDA,EXPRESADO EN PORCENTAJE,VPG,0.9214
2016630ENTIDADES_FINANCIERAS_DE_VIVIENDAVPA,42551,2016,6,30,ENTIDADES_FINANCIERAS_DE_VIVIENDA,EXPRESADO EN PORCENTAJE,VPA,0.6078
2016630ENTIDADES_FINANCIERAS_DE_VIVIENDAVPT,42551,2016,6,30,ENTIDADES_FINANCIERAS_DE_VIVIENDA,EXPRESADO EN PORCENTAJE,VPT,0.1373
2016630ENTIDADES_FINANCIERAS_DE_VIVIENDAVPD,42551,2016,6,30,ENTIDADES_FINANCIERAS_DE_VIVIENDA,EXPRESADO EN PORCENTAJE,VPD,0.3409
2016630ENTIDADES_FINANCIERAS_DE_VIVIENDAVPY,42551,2016,6,30,ENTIDADES_FINANCIERAS_DE_VIVIENDA,EXPRESADO EN PORCENTAJE,VPY,0.2199
2016630ENTIDADES_FINANCIERAS_DE_VIVIENDATOTAL_SISTEMA,42551,2016,6,30,ENTIDADES_FINANCIERAS_DE_VIVIENDA,EXPRESADO EN PORCENTAJE,TOTAL SISTEMA,0.4757
2016731BANCOS_MULTIPLESBNB,42582,2016,7,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BNB,0.1229
2016731BANCOS_MULTIPLESBUN,42582,2016,7,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BUN,0.1124
2016731BANCOS_MULTIPLESBME,42582,2016,7,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BME,0.1156
2016731BANCOS_MULTIPLESBIS,42582,2016,7,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BIS,0.1224
2016731BANCOS_MULTIPLESBCR,42582,2016,7,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BCR,0.1304
2016731BANCOS_MULTIPLESBGA,42582,2016,7,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BGA,0.1131
2016731BANCOS_MULTIPLESBEC,42582,2016,7,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BEC,0.1213
2016731BANCOS_MULTIPLESBSO,42582,2016,7,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BSO,0.1287
2016731BANCOS_MULTIPLESBNA,42582,2016,7,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BNA,0.626
2016731BANCOS_MULTIPLESBDB,42582,2016,7,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BDB,0.4122
2016731BANCOS_MULTIPLESBIE,42582,2016,7,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BIE,0.1301
2016731BANCOS_MULTIPLESBFO,42582,2016,7,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BFO,0.1166
2016731BANCOS_MULTIPLESBFS,42582,2016,7,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BFS,0.1139
2016731BANCOS_MULTIPLESBPR,42582,2016,7,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BPR,0.1139
2016731BANCOS_MULTIPLESTOTAL_SISTEMA,42582,2016,7,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,TOTAL SISTEMA,0.1225
2016731BANCOS_PYMEPLA,42582,2016,7,31,BANCOS_PYME,EXPRESADO EN PORCENTAJE,PLA,0.1464
2016731BANCOS_PYMEPEF,42582,2016,7,31,BANCOS_PYME,EXPRESADO EN PORCENTAJE,PEF,0.1142
2016731BANCOS_PYMEPCO,42582,2016,7,31,BANCOS_PYME,EXPRESADO EN PORCENTAJE,PCO,0.12
2016731BANCOS_PYMETOTAL_SISTEMA,42582,2016,7,31,BANCOS_PYME,EXPRESADO EN PORCENTAJE,TOTAL SISTEMA,0.1324
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOCJN,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CJN,0.1895
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOCSM,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CSM,0.1309
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOCFA,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CFA,0.2126
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOCME,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CME,0.112
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOCSP,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CSP,0.4083
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOCLY,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CLY,0.3834
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOCCA,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CCA,0.2065
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOCSA,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CSA,0.2803
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOCPX,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CPX,0.2134
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOCIH,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CIH,0.2829
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOCQC,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CQC,0.2113
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOCJP,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CJP,0.2285
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOCTR,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CTR,0.2038
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOCCM,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CCM,0.1805
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOCSR,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CSR,0.1488
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOCST,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CST,0.2015
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOCCR,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CCR,0.2314
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOCMG,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CMG,0.4003
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOCMM,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CMM,0.1652
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOCEC,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CEC,0.2338
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOCCP,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CCP,0.1968
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOCAS,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CAS,0.1652
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOCJB,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CJB,0.2702
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOCMR,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CMR,0.1659
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOCJO,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CJO,0.1562
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOCCB,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CCB,0.1641
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOCCF,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CCF,0.1454
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOCPG,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CPG,0.165
2016731COPERATIVAS_DE_AHORRO_Y_CREDITOTOTAL_SISTEMA,42582,2016,7,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,TOTAL SISTEMA,0.1963
2016731ENTIDADES_FINANCIERAS_DE_VIVIENDAVL1,42582,2016,7,31,ENTIDADES_FINANCIERAS_DE_VIVIENDA,EXPRESADO EN PORCENTAJE,VL1,0.5271
2016731ENTIDADES_FINANCIERAS_DE_VIVIENDAVPR,42582,2016,7,31,ENTIDADES_FINANCIERAS_DE_VIVIENDA,EXPRESADO EN PORCENTAJE,VPR,0.2136
2016731ENTIDADES_FINANCIERAS_DE_VIVIENDAVPG,42582,2016,7,31,ENTIDADES_FINANCIERAS_DE_VIVIENDA,EXPRESADO EN PORCENTAJE,VPG,0.9153
2016731ENTIDADES_FINANCIERAS_DE_VIVIENDAVPA,42582,2016,7,31,ENTIDADES_FINANCIERAS_DE_VIVIENDA,EXPRESADO EN PORCENTAJE,VPA,0.607
2016731ENTIDADES_FINANCIERAS_DE_VIVIENDAVPT,42582,2016,7,31,ENTIDADES_FINANCIERAS_DE_VIVIENDA,EXPRESADO EN PORCENTAJE,VPT,0.1368
2016731ENTIDADES_FINANCIERAS_DE_VIVIENDAVPD,42582,2016,7,31,ENTIDADES_FINANCIERAS_DE_VIVIENDA,EXPRESADO EN PORCENTAJE,VPD,0.3443
2016731ENTIDADES_FINANCIERAS_DE_VIVIENDAVPY,42582,2016,7,31,ENTIDADES_FINANCIERAS_DE_VIVIENDA,EXPRESADO EN PORCENTAJE,VPY,0.2236
2016731ENTIDADES_FINANCIERAS_DE_VIVIENDATOTAL_SISTEMA,42582,2016,7,31,ENTIDADES_FINANCIERAS_DE_VIVIENDA,EXPRESADO EN PORCENTAJE,TOTAL SISTEMA,0.4765
2016831BANCOS_MULTIPLESBNB,42613,2016,8,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BNB,0.1206
2016831BANCOS_MULTIPLESBUN,42613,2016,8,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BUN,0.122
2016831BANCOS_MULTIPLESBME,42613,2016,8,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BME,0.1144
2016831BANCOS_MULTIPLESBIS,42613,2016,8,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BIS,0.1194
2016831BANCOS_MULTIPLESBCR,42613,2016,8,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BCR,0.1294
2016831BANCOS_MULTIPLESBGA,42613,2016,8,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BGA,0.1127
2016831BANCOS_MULTIPLESBEC,42613,2016,8,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BEC,0.1206
2016831BANCOS_MULTIPLESBSO,42613,2016,8,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BSO,0.1269
2016831BANCOS_MULTIPLESBNA,42613,2016,8,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BNA,0.6614
2016831BANCOS_MULTIPLESBDB,42613,2016,8,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BDB,0.3875
2016831BANCOS_MULTIPLESBIE,42613,2016,8,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BIE,0.1297
2016831BANCOS_MULTIPLESBFO,42613,2016,8,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BFO,0.1163
2016831BANCOS_MULTIPLESBFS,42613,2016,8,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BFS,0.1139
2016831BANCOS_MULTIPLESBPR,42613,2016,8,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,BPR,0.1128
2016831BANCOS_MULTIPLESTOTAL_SISTEMA,42613,2016,8,31,BANCOS_MULTIPLES,EXPRESADO EN PORCENTAJE,TOTAL SISTEMA,0.1224
2016831BANCOS_PYMEPLA,42613,2016,8,31,BANCOS_PYME,EXPRESADO EN PORCENTAJE,PLA,0.147
2016831BANCOS_PYMEPEF,42613,2016,8,31,BANCOS_PYME,EXPRESADO EN PORCENTAJE,PEF,0.1131
2016831BANCOS_PYMEPCO,42613,2016,8,31,BANCOS_PYME,EXPRESADO EN PORCENTAJE,PCO,0.1218
2016831BANCOS_PYMETOTAL_SISTEMA,42613,2016,8,31,BANCOS_PYME,EXPRESADO EN PORCENTAJE,"TOTAL 
SISTEMA",0.1325
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOCJN,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CJN,0.1876
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOCSM,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CSM,0.1304
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOCFA,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CFA,0.2067
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOCME,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CME,0.112
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOCSP,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CSP,0.4146
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOCLY,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CLY,0.3784
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOCCA,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CCA,0.2053
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOCSA,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CSA,0.2749
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOCPX,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CPX,0.2113
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOCIH,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CIH,0.2822
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOCQC,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CQC,0.2088
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOCJP,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CJP,0.2277
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOCTR,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CTR,0.1995
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOCCM,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CCM,0.1796
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOCSR,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CSR,0.147
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOCST,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CST,0.1994
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOCCR,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CCR,0.2276
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOCMG,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CMG,0.3959
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOCMM,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CMM,0.164
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOCEC,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CEC,0.2313
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOCCP,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CCP,0.1951
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOCAS,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CAS,0.1647
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOCJB,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CJB,0.2671
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOCMR,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CMR,0.1621
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOCJO,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CJO,0.1528
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOCCB,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CCB,0.1613
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOCCF,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CCF,0.1437
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOCPG,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,CPG,0.1603
2016831COPERATIVAS_DE_AHORRO_Y_CREDITOTOTAL_SISTEMA,42613,2016,8,31,COPERATIVAS_DE_AHORRO_Y_CREDITO,EXPRESADO EN PORCENTAJE,TOTAL SISTEMA,0.1941
2016831ENTIDADES_FINANCIERAS_DE_VIVIENDAVL1,42613,2016,8,31,ENTIDADES_FINANCIERAS_DE_VIVIENDA,EXPRESADO EN PORCENTAJE,VL1,0.5225
2016831ENTIDADES_FINANCIERAS_DE_VIVIENDAVPR,42613,2016,8,31,ENTIDADES_FINANCIERAS_DE_VIVIENDA,EXPRESADO EN PORCENTAJE,VPR,0.2153
